N,P,K,temperature,humidity,ph,rainfall,label
13,19,24,26.480593063270312,94.38265410903014,5.757856108138426,176.51016791830537,coconut
30,1,37,26.233538934378828,93.29038951678938,5.325000137530985,139.00632888379945,coconut
10,22,28,26.86142372808706,89.60201587174276,6.291007419882422,164.13591271783696,coconut
32,11,22,28.74563513770645,94.81314888252352,5.142455899847667,129.96413389618994,coconut
43,0,28,27.702718083434632,97.70862143610206,5.642649062689458,159.04539103375248,coconut
19,15,34,27.711312948227683,100.0,5.884360610311788,140.1571329022275,coconut
38,15,18,26.05132653316366,91.67589718355268,6.167384552324019,239.40866335852579,coconut
24,15,34,27.35792053067688,92.72544659726137,6.482892574063455,130.8565079361091,coconut
18,7,41,25.71938112854886,100.0,5.275968408082628,224.5572949116426,coconut
26,14,30,30.107407055917236,95.726274178996,5.770379661224677,191.8440357965851,coconut
23,6,30,26.82294453067823,98.59427103427034,5.861265844751881,145.14605971243878,coconut
4,26,42,23.7951745246906,94.47382289566931,5.697682180980335,133.77200691636241,coconut
29,0,27,28.390565340993255,98.55057315501664,5.749098559344425,139.19006106511245,coconut
26,27,31,26.88606302540764,100.0,5.869882791210819,149.92602629397695,coconut
0,20,37,23.552847948114348,95.43631142836723,6.087009942627529,197.91260873953343,coconut
28,12,25,31.642069826889053,87.00960155692356,6.70877192621934,176.60553861598018,coconut
45,18,23,24.319439801977655,93.09662271567673,6.0208202472360215,224.0326104264763,coconut
97,45,26,22.293281878926013,79.17249775032994,7.3960442999839255,104.84267424624989,cotton
134,55,14,25.004676454209907,82.48361400854725,6.223321659253423,70.40431267317292,cotton
138,60,22,26.49555507171605,83.57206666529991,6.824563304855976,95.84295768119947,cotton
99,51,15,21.1294125845535,81.33330530662153,7.508603486465702,72.10753246082282,cotton
115,61,21,22.086161730949442,72.27722151859024,7.9117083122372245,61.039567947488095,cotton
105,49,10,24.74474564148067,85.73207283463555,6.361652319393835,75.48097302857629,cotton
113,43,27,23.23797341273458,80.40146397953583,6.390285731375515,93.7216017897918,cotton
97,50,20,25.455453441773166,87.10004468782103,6.201478626524345,88.44122340433802,cotton
125,51,14,23.792079506455973,83.70272812805725,7.567815948148224,76.32554129590035,cotton
124,44,16,25.20283087052393,78.63673653142546,6.239891965319372,87.45018849677842,cotton
100,44,20,24.543491046044267,74.23742207477997,7.293891572950764,107.84822310785225,cotton
130,27,19,24.813908484927445,86.85495748582791,5.424671580637282,74.90375755813163,cotton
134,50,6,25.394806959755908,79.81491685855657,5.501482686957355,95.22455318598423,cotton
122,64,13,22.752765667396297,88.36649047380676,5.917602355366846,82.78918370423594,cotton
115,54,32,22.342581626930627,79.07582187564884,8.12209626310096,60.82307196768059,cotton
127,36,14,26.191804364500143,84.23274979256053,8.19262579037542,108.54192953316792,cotton
101,47,27,26.096995371881857,75.42373315228711,5.821949472268875,71.86367329206008,cotton
102,39,14,23.815701963715394,76.7677075307395,7.3410616625321286,72.838423316742,cotton
109,59,29,24.639332740796295,82.24516077550804,5.801104609348652,64.8349245575114,cotton
107,63,12,26.281592478307008,82.62908431582123,5.99108515057458,90.01425862185958,cotton
138,42,27,24.76101715394212,80.4362710020059,8.412963895207287,73.97771951319669,cotton
112,53,15,23.45703289433827,77.32778362228677,6.481141097165409,66.85851541225915,cotton
106,46,31,24.986942849676563,82.77852012889068,5.98205008495631,70.81387461458829,cotton
130,38,15,23.378954222697445,82.10649266971136,7.169115195874838,117.21919497750068,cotton
110,46,26,24.162181866687636,81.15232763633283,6.308286773328339,91.75589403392235,cotton
129,40,16,25.855483688583323,78.62068458177956,8.216805273556277,114.24005144285621,cotton
99,42,15,22.3945862721088,83.2574040306032,6.254425970112452,96.49140011044021,cotton
111,56,14,22.949499804466594,80.15182168525646,6.471881901417612,113.62239099280792,cotton
134,47,24,22.413187250053628,76.28296538056848,7.372458736355426,72.28851681340824,cotton
131,40,21,22.383369564256103,73.56456964273633,6.020077129159358,64.08308367459296,cotton
125,56,23,21.977889337691362,86.5188018812996,6.810100452938986,60.257939357836705,cotton
129,43,16,23.913650327232293,80.49031512926582,7.052402062368998,84.56000149202241,cotton
128,35,8,26.22205098444038,80.41078218753245,7.292210888238308,94.23815144265684,cotton
122,39,23,27.151012434563597,82.09025088435186,6.773532778222227,57.0884585372911,cotton
126,47,19,25.18186715512394,81.66629675202307,7.772047623726149,86.46854835672727,cotton
123,49,6,23.970130275329378,75.16285713440946,6.653112767518355,88.76286436393983,cotton
115,59,19,24.15299485949781,77.1568991975427,7.7822268560582994,87.64707901222512,cotton
118,42,30,24.466004548578333,78.09317069669605,7.459175157704168,94.33077144722854,cotton
98,43,14,24.91245275164818,77.53671072978416,6.311430285993161,48.509997547692,cotton
101,36,22,22.056874640524445,80.82371594182747,7.073305748124372,85.46032079359057,cotton
113,34,16,24.545647153521926,77.53291349119752,7.32447199819374,67.15354726273313,cotton
144,36,27,24.621957576588724,79.1180632607998,7.401190068067177,109.00393019417922,cotton
103,35,20,25.212081919141283,78.27967273508482,6.991882900195731,80.43785860915855,cotton
117,54,17,25.708881173605747,80.64767423576414,7.2749144299433945,105.08025249398528,cotton
126,52,9,23.581314524566686,78.27784335365756,6.841051011449845,67.93657505195726,cotton
106,46,15,24.202578566967794,76.80364967782727,7.22956486675767,77.97874744266022,cotton
111,35,17,22.554552470833293,81.0863713843926,6.450547206049513,56.397986124544715,cotton
130,43,29,25.515061077251904,78.11595893395993,8.147399432045138,110.36967521172603,cotton
97,63,24,23.703173560177806,71.75945027426815,7.158930710191029,67.12290903912572,cotton
92,36,20,23.137427296451655,84.1418103214509,6.448337031851621,101.14837557381767,cotton
113,47,19,26.25621537719636,78.19784187924958,8.302801395222758,76.70822722187108,cotton
115,47,26,21.36441895614767,85.94298717360296,6.493280347315744,77.00500533664265,cotton
100,27,18,23.94557097294638,77.84457041051962,5.958272898172798,49.59889165657117,cotton
110,40,12,24.173446638160236,72.3089177560193,8.233701923332994,55.2347546727359,cotton
112,57,20,26.50884566253411,80.28399330988873,7.544259213373022,93.516339122204,cotton
109,47,18,23.87159769347173,78.47704341485698,7.351372546321532,79.44814171822777,cotton
135,57,22,23.63338237051908,79.81104550383623,7.01171063494995,98.21642641532638,cotton
120,48,14,23.59625918927304,79.20173169363844,6.384763843989392,65.03086922381104,cotton
138,48,27,26.585293742190704,76.5458357666989,7.726262340953269,107.65540439414761,cotton
129,39,27,25.186774770895322,79.39263147666318,7.423884469762654,95.58524494237062,cotton
129,33,15,25.669840477650286,83.18031760050918,6.890869936803272,65.73255881759248,cotton
119,37,34,22.614781009033887,85.34568866347992,6.4323533626025755,60.079974086428635,cotton
132,41,25,24.63057912975396,74.61126688501051,6.285559558131453,82.211582811005,cotton
137,58,13,20.313201801370937,80.3289826430254,7.467082465045827,90.76568807880884,cotton
132,43,21,23.587372787708023,73.56841477920011,6.127914546055066,62.27528605811307,cotton
135,53,27,24.028993938272805,78.54744189900384,6.495738678579568,57.4214975902157,cotton
111,61,16,21.754903031497275,75.0440965363883,6.479537811708697,86.740866240781,cotton
135,52,9,25.454050007443296,80.03497762172252,6.715784157565894,85.03841193288008,cotton
128,46,10,23.655539897394334,83.35886324575614,7.127636518052075,58.475654635131455,cotton
124,46,27,22.98751866309945,80.19066673589505,6.435254033186066,66.78582349031781,cotton
126,64,9,21.92167518662135,82.13619973335189,6.905788728750644,65.07955628658644,cotton
98,39,22,22.255848947734158,71.57238378634764,7.0386713166339385,81.26910522060807,cotton
120,49,25,26.50489008145018,81.81966159920894,7.304302913161957,90.76269315025115,cotton
100,34,15,23.676594609904793,75.63193213923526,7.223637128214933,60.69896886914546,cotton
116,45,22,25.85337493782577,75.80607358769186,7.895465169389881,68.22146314589753,cotton
95,34,10,21.507198406101995,75.47444556366386,7.161380614206629,72.56530166363302,cotton
119,44,32,25.068107524407644,79.37773815031456,7.666960880613244,118.90258896959358,cotton
101,32,18,22.272761424722333,80.94327613122246,7.179123185264112,91.67130963371409,cotton
127,51,12,22.283415563029866,82.96990542751556,7.7748625607385415,98.15399841669739,cotton
125,53,22,23.194069823298825,80.89451077103455,7.589360389866129,110.83053371063475,cotton
115,36,23,24.86584126106222,79.92791805607705,6.5448345609491705,85.5997744648416,cotton
133,59,17,23.732192799593005,77.42421890526619,7.467992841561817,81.66029618935106,cotton
109,46,20,24.15533133720916,84.5466416565587,5.905089747976498,87.62451887453906,cotton
121,45,32,26.793343268749577,77.06633543180628,7.562721604182358,91.83888046991305,cotton
125,53,22,21.037851309586834,85.3126286180744,7.1131876829046154,49.98909228862348,cotton
106,29,16,23.81229687658042,80.87905182002216,5.939740478241141,62.520865065815634,cotton
128,50,10,23.9335922524183,81.43778114337611,7.478705327565552,53.412082253310146,cotton
120,60,22,26.877703392956402,77.01868872559878,7.099913109080562,89.56126205744249,cotton
124,59,9,24.263031474063066,77.33808882540247,5.992521456271078,110.25661072264907,cotton
118,37,24,23.910582177950126,87.87988919268054,6.084789790471761,81.19396645316309,cotton
118,48,10,22.216923278995875,78.64228295327999,6.933251449827998,57.84628918349961,cotton
105,64,14,23.45768879818859,78.56801739620933,7.046961452807791,113.93690105388134,cotton
135,46,19,22.89358371828589,80.40775246293904,6.325372197763358,66.33388403027712,cotton
106,37,14,24.570732920439234,81.8667059484806,7.536448982986478,113.52159485947084,cotton
117,39,11,24.15112526565426,79.15545933453568,6.405838340523359,64.92018590194678,cotton
113,47,12,22.208747333548306,81.20026333538814,6.3510057331725,49.26399931579055,cotton
111,39,23,23.026542146801628,88.14000172639571,5.746786170490217,74.04928835575919,cotton
112,54,31,24.789915314933204,74.8207693990668,5.666744564139254,68.8859036358872,cotton
131,35,19,24.82654600314976,76.86214645768993,6.794113978122056,87.90993660049767,cotton
121,57,14,20.323771709889552,74.89993810916556,6.509832920846497,54.29577921801055,cotton
122,54,23,25.442278394945365,81.5920691793734,6.5166877182163425,73.86594483471941,cotton
110,44,30,22.940223072342448,87.50560186318017,6.754770972801268,73.40425284248394,cotton
133,36,18,24.486438709934085,79.95192210478002,7.520468285294748,64.88659426335505,cotton
116,44,13,21.731710042618975,82.77765703875403,6.16351000390056,70.06771978282417,cotton
125,63,23,25.38879446704113,83.68377479526204,5.803874648194061,77.70377647329653,cotton
122,34,15,26.6003194070366,81.20636938024721,6.6609952730709185,99.4250971535559,cotton
130,37,16,25.13373207977213,83.52571398549884,5.501792160996409,91.17991878043733,cotton
133,46,25,27.37111186084804,76.48675262925599,6.428979763601196,94.58197174580249,cotton
120,48,24,23.715896519590093,85.19478259557755,6.644182893949809,67.3615224040385,cotton
108,40,19,26.09276806221318,85.90872097028885,6.584125787316392,74.05778877751447,cotton
135,32,13,27.081980179819315,83.80564518605193,6.201119558176077,60.026828969596494,cotton
124,45,18,25.770622413928372,81.61339253427528,6.6954018935229715,59.348738170282765,cotton
130,66,11,24.122877846134735,86.93019526262017,6.92741580907444,84.59293608430191,cotton
132,44,8,22.54250774115595,73.33329038438416,8.405502541376801,93.1465774008449,cotton
111,36,13,22.14717018016407,80.86150908040831,5.841907003966157,75.06506529085252,cotton
103,49,12,23.492734183513207,74.04658631403764,6.535278501682657,60.11694285649358,cotton
130,40,12,27.218089344102996,81.24598332691559,6.3961566677734,69.95318902844949,cotton
127,44,28,20.501289554589892,84.8609266075954,6.972761084419557,54.01767201070628,cotton
124,59,10,25.12406447843646,80.43608899198445,8.183265033520227,78.29888187037396,cotton
115,32,20,23.058259530586938,79.08525811147393,7.61115900557036,82.24952216776842,cotton
98,37,21,24.909792514310777,79.14776562712409,6.370977672239906,92.74053687268939,cotton
130,33,18,23.44066972968061,84.08354865428154,6.370528625285144,79.5612011923715,cotton
108,46,24,20.80281472492677,77.48617433538999,7.1107516959015795,93.69782394719566,cotton
99,40,30,23.37981440225241,76.33902437226206,6.195714965625307,72.20507519052171,cotton
110,48,24,25.880879684366818,78.56637997144716,7.616293830889797,70.56604318195805,cotton
134,47,11,21.797147862664026,84.31449202899164,6.292269499647536,74.22438978045018,cotton
119,34,15,26.97137110791114,85.65205440612294,6.185162271556063,75.3723701583288,cotton
110,39,28,22.52342699363721,84.15528282149636,6.912598773179999,53.43844900805062,cotton
98,34,10,24.41167814549367,79.26789061294653,7.5304039456624405,107.80338951509411,cotton
119,45,22,24.168853562145955,78.18423662553766,5.986935469448944,62.745429777602254,cotton
106,59,21,23.74201849239172,74.27380732959769,7.99931623097646,93.30735621233995,cotton
101,53,15,24.10384678352308,77.95847066408324,7.623526613566023,95.43674988015357,cotton
99,56,29,24.763516819995946,83.20367850779526,5.753626906485512,88.84507156291407,cotton
113,53,27,27.536174976268065,77.08162530211425,7.4400419729404215,92.5862896051348,cotton
119,40,19,23.071886693043826,83.1576801309905,7.294891085024792,86.56016497340892,cotton
102,36,23,23.00255746744709,81.04876601483471,7.631879083695692,93.98848682322547,cotton
105,45,20,22.756126907236872,83.93205048863625,7.509259136751388,100.81810105218207,cotton
121,38,25,25.594813328746834,83.95060288221764,6.012514693837676,80.2416762200504,cotton
117,35,12,25.14428376618233,84.00539519901955,6.539944187822213,62.954711508652096,cotton
115,37,16,25.28154055688848,77.90844580949582,6.436639785262182,68.47954563978972,cotton
123,53,15,23.580453002501038,78.84854559084809,6.299984709545332,110.43676639127571,cotton
112,57,18,25.971519435314136,77.92017823255682,8.331137703974138,65.66999205552719,cotton
138,40,13,24.004347714029386,83.41256495735117,8.213997469846143,109.82535754331407,cotton
106,52,28,24.619382864136607,80.36727230016166,6.595429591665869,99.42735902198777,cotton
107,40,21,24.56299068794443,82.03250315308699,6.245267511528034,108.0029828993735,cotton
99,57,5,27.135244674594162,84.34827241365274,7.043373813690987,68.54696453371145,cotton
127,42,18,25.328589846422517,71.46732074193805,7.376972964267891,94.97710263677571,cotton
136,31,11,21.463408913397235,89.67142822089777,6.596459321413601,68.94396505577308,cotton
111,46,19,26.19164446402902,79.95534616643346,7.584427279192688,52.12732580278066,cotton
119,44,25,27.023274362999494,84.40837593115995,7.1980685272552645,75.54524800249995,cotton
136,51,28,20.78369225358969,77.78581935364386,5.844934816882701,74.76560266690451,cotton
120,55,17,24.998958859345247,76.176299106242,6.602917862101952,55.64583640129381,cotton
116,39,27,22.69228933921703,78.69970136045332,7.633435339485373,82.04837230714946,cotton
144,45,10,23.925851300168603,79.57501723267333,6.4758005124065,93.11705130072315,cotton
118,45,18,24.332374733858444,84.93752222863192,6.518845429311088,66.32349764024187,cotton
136,65,27,22.96881344372968,82.58896883873035,7.4601104786266905,77.67911474544464,cotton
102,35,15,23.929618327869946,77.10565774160459,7.857377291488544,87.03765236747414,cotton
115,41,28,22.874398597453656,72.88908340069344,7.079148060235147,79.92698938518845,cotton
130,50,20,23.86015100049468,83.72002904571168,7.075498047291148,89.62772787146523,cotton
129,59,16,22.461623150028053,85.29588202457307,7.060984446818236,86.96159907525185,cotton
102,51,26,22.958304134589365,78.83547670733309,6.061602931221147,88.04957296820132,cotton
135,45,23,23.35751263373067,79.54830928576375,7.392026034270909,77.28817776259362,cotton
107,43,15,23.977130307275658,87.4577231478982,7.425569202179896,108.79352663991273,cotton
131,42,21,22.824247290846603,84.14002850911017,7.775910208746399,103.88579941716193,cotton
123,42,20,25.492601577411993,72.71367176673918,5.884329296014315,75.17581819243095,cotton
111,58,6,26.751074636243008,76.97209632167446,7.807738987442807,85.31686768930396,cotton
116,32,33,21.43726071154963,87.68006739831733,5.650238510468153,96.41764657478831,cotton
110,53,26,24.432219511739408,74.63842368423003,6.421517397887169,61.87032111320468,cotton
136,37,19,25.135227005182863,78.56289079049301,7.311660416476329,72.16765591650352,cotton
111,57,26,24.368993202285026,81.29315546626705,6.647102810355381,75.97946031494388,cotton
131,38,16,24.192320797894972,79.65149412761386,7.099729923673323,95.35934579471679,cotton
114,56,17,23.945246155355818,76.23430156241356,7.541054192205351,87.95042324304198,cotton
107,43,7,22.916833334541305,80.75927749697469,6.824835689374765,81.27228261569464,cotton
111,46,15,25.76210017593311,88.64001737622864,6.542515780528037,77.91908797242768,cotton
109,33,10,23.642046497807403,78.31961606014417,7.148285377695105,84.92691572125429,cotton
119,44,16,23.01892875304022,79.5951329901927,7.353770371953749,112.80564611409099,cotton
119,47,12,23.986116112364492,80.63413142187486,5.941372341732485,116.84857610710868,cotton
133,39,24,23.94373466719002,79.60023313505168,6.523384066012822,107.68247883215976,cotton
129,46,7,22.470955719479935,80.44266155129854,6.035571305603296,69.8873515170699,cotton
121,49,18,24.370039361866176,87.1166579041169,7.340510126772361,107.96888635535763,cotton
124,47,28,26.115380168519792,83.75661412289092,7.092323599676458,55.54892987177307,cotton
124,50,16,26.278927272937906,76.27546588558003,5.836899055564223,58.893996373708944,cotton
123,49,12,26.19492787691309,76.93075811674915,8.34560060159894,99.14921272234007,cotton
127,49,25,25.00906689204598,79.49553718868096,8.041277187167887,104.01779742734351,cotton
90,41,11,22.686114151531886,77.87883008722827,6.716449655233419,85.15666132415129,cotton
109,42,24,23.280704156128763,80.45178322601406,7.795640973765755,97.35563828729396,cotton
133,56,19,23.163768828570237,80.16638091123167,6.581145883033862,79.32996445895606,cotton
117,43,25,22.295986572661217,79.76723780868643,6.917272913313516,97.48358328003431,cotton
132,49,20,25.85685392538811,84.43897220709592,6.192905800683292,96.75750930691318,cotton
111,36,14,22.75967157724117,74.89746122318994,7.045050666294776,62.3121234470492,cotton
127,52,32,27.487785036063826,80.13673557196172,7.6883018104284675,102.20419832217931,cotton
138,49,26,25.28696672140645,77.7327777971538,7.659436142223469,90.70020256185694,cotton
118,32,17,26.240271877692113,88.8999318691279,6.743388589790025,75.26603456654408,cotton
111,54,13,22.920634908995055,83.24424742700232,6.519405619059928,65.47712973499337,cotton
100,45,25,23.038525261246882,82.0082339196773,6.806935879322553,85.242579406732,cotton
101,59,24,25.454606956437022,76.94609569327297,6.076891235618382,73.99030175284551,cotton
133,45,23,22.730939453943424,74.41318988493228,7.881039762297941,61.81675737973787,cotton
136,49,15,21.945396630603923,74.62101919603008,5.687370096235697,71.81506085464163,cotton
108,41,13,24.647976331992922,77.83753415980384,7.1118670078239195,95.35196516763534,cotton
115,35,30,25.63949838953304,80.02240445788864,7.409078611785829,76.12858194950698,cotton
74,48,46,24.327664124965693,88.4235203716112,6.701109741602077,155.2894181409079,jute
90,34,33,25.901650682403027,80.55281853566652,6.744738676710637,205.95487159729566,jute
70,46,31,23.47296124832704,82.88045361682396,6.563251462231369,184.93629672590853,jute
71,55,46,23.358581234002024,85.1152233318927,6.710476825335766,176.45157400653986,jute
66,43,39,26.002085389458866,90.32492191769855,6.1929601384283846,139.5214093414366,jute
80,45,40,28.389634633892058,68.87143768093885,7.348408786245179,212.07638705026534,jute
72,46,52,25.020779499744673,79.4393316985093,6.2221233133446825,176.37049770338794,jute
74,44,28,26.259856694493394,83.72931325263978,6.446178872080446,210.55085951708378,jute
82,57,31,26.581850579749837,82.07464885493938,7.252122812607104,167.46484299817467,jute
63,56,39,23.79664099541224,71.18712335619155,7.023661868070465,152.738701183136,jute
82,52,27,27.216642527446204,82.06200627963364,6.98207527714399,144.51538263399192,jute
87,43,36,26.61159391434687,84.19430134174561,6.972928574596991,149.9986779277576,jute
92,49,46,25.038809395110537,75.9064436105069,7.442469153745884,167.81315479269466,jute
83,46,41,25.173704311910843,73.57326907896551,7.723802431635034,164.3833084689891,jute
83,45,45,23.998607404563668,73.31864522989369,6.624303675399996,181.17920315630988,jute
68,62,41,26.94110397421886,81.92270267348249,6.370281853018027,155.9822642335364,jute
66,35,49,25.475434438801805,87.92648462320052,7.215361365856882,184.179208903514,jute
77,49,44,23.598513300727404,89.24219451791978,6.633342461022254,171.32560075575086,jute
88,44,50,25.89165642873102,88.6578331752871,7.172121510595783,160.70040303876368,jute
61,57,44,22.64326160156331,83.2220607040593,6.719277825313146,176.49344330637922,jute
82,43,51,24.691408171152162,78.24433285953636,7.072165758533716,177.9284707011695,jute
72,36,35,25.096851658340864,75.34668888399825,6.413246408014608,201.35711294911664,jute
100,41,38,23.61283598818682,76.54179367467295,5.896126350406964,198.05041145980763,jute
82,60,51,23.475072152840795,83.04297863157322,6.065408280443369,187.65018774834525,jute
71,39,38,24.57562487458814,88.03053096740679,7.464663011268049,142.8120111380104,jute
77,42,46,25.351188049248154,74.43600525850087,7.035525459051001,170.22451066541325,jute
85,39,49,25.4603266371587,74.75881539936029,6.086294354428238,174.55172905498483,jute
91,53,51,24.57147218140949,80.81674013856178,6.7169728078482756,198.38635807767633,jute
78,46,40,24.250990248237255,73.8924781706261,6.9394345847484065,204.13952648038293,jute
91,40,30,26.69350874017107,76.7915217166375,7.09303750789622,147.033842659429,jute
82,60,45,27.157573123651883,72.50468653482558,6.825339428869881,194.1914359290322,jute
76,55,39,25.929677660487503,67.32464533769095,6.969913556115113,189.08497184246602,jute
88,31,37,24.6282411571747,76.85327576023212,5.941640936837393,196.6067046032797,jute
73,52,42,21.859247520396025,74.2648831732718,7.0859251127682805,189.09781112249058,jute
67,59,43,23.84425434285619,72.99464332995618,6.138001488710692,148.79785564645493,jute
80,35,42,26.508681043010785,73.44619939295946,5.962973657576336,190.21699526574804,jute
50,57,47,25.744288749850462,85.68794588211449,7.359208945820629,157.37461275857976,jute
74,39,49,25.067208325739962,93.01949586600726,6.5728788725181495,155.65280108354264,jute
70,54,42,26.735754875265247,88.17323102829508,7.021055712385365,168.7998750509479,jute
83,57,47,23.37735768389978,74.88199476077915,6.18707280389396,184.6898754583667,jute
73,43,40,21.47696884888484,69.45863038170333,7.0121235221973865,134.95539029818556,jute
50,28,43,28.252029094406232,85.48453353487213,6.035926974195645,147.4400447481888,jute
84,53,29,22.70834057255769,75.70176093726774,6.6080620145251245,193.17302922262294,jute
64,41,49,23.98907174361769,79.44254807057335,6.860344942378617,170.33744325350153,jute
60,29,47,22.833888638315262,89.53370222425883,7.074452209841555,189.23400074032372,jute
81,30,40,23.232796209715918,79.55506898951202,6.980621812807817,187.09214454374523,jute
87,36,43,25.60895294804369,83.1273589522219,6.6645055371042865,182.82327429995763,jute
94,41,45,24.99114179382284,81.37242329082551,6.241415258673806,206.13333172647125,jute
92,45,36,22.937583220879258,78.8326903579105,6.132055334467607,145.2587178163309,jute
84,48,38,22.33364985194481,89.84300456928081,6.495253116127605,168.57829142740525,jute
76,47,48,24.304590024226265,83.23430771219132,6.672537864854167,179.8301597269803,jute
65,37,37,26.25552769043596,88.32932626621759,7.684555121338615,148.15504726183858,jute
75,49,37,26.864959625677812,76.98256201075712,7.0322390056340485,217.0310844687263,jute
88,37,39,22.927181454203854,92.97532366276202,6.759187280505545,145.99462680413356,jute
102,43,45,22.404207228847564,76.37069334665783,6.249922889533552,207.08301406802718,jute
87,43,49,25.93376143122481,77.7912694025956,6.9523876676812675,187.70135898050407,jute
68,38,43,22.847490337924043,66.62278979843269,6.567847010929851,184.01891603563496,jute
83,45,37,21.467605349277083,70.66819567851694,7.033581397610842,169.82233826475803,jute
88,49,47,24.309048593761503,72.42514308201142,6.110964498575394,185.58415170916038,jute
64,46,34,27.727239338815785,75.57878403777676,6.7634804205294206,162.02836549707249,jute
67,52,33,24.791329391558957,86.22775615710931,7.267028293370839,168.18969300845322,jute
91,34,44,28.044467982025267,76.73531247416412,6.490267393070996,206.14828150885558,jute
61,48,38,24.94554434051806,78.45342734196242,6.842490680360522,202.4881530481013,jute
86,52,45,21.811189885662806,82.48940889399465,6.473936191363651,208.20161998339012,jute
93,50,38,24.23131532260925,84.34445203489307,6.667996633606076,156.18291086679338,jute
100,52,42,23.870470733036928,80.68524710027923,7.4167782027226,189.13426886040733,jute
83,44,49,26.496750917960895,85.582417733546,7.237642049776124,173.70761028782226,jute
81,54,36,24.73772337292121,81.99817903322118,6.0144375002360215,153.23668621299223,jute
78,48,32,23.46950622358843,84.64864960572197,6.298159945780176,150.3616740431874,jute
84,37,46,24.960865867919686,79.15907319756562,7.117040157838871,140.8700260660266,jute
75,41,48,22.561593660966878,83.88186634819233,6.093366607264006,176.73010898820576,jute
92,52,29,24.336269102348314,81.43283705076364,7.321444373306683,176.39386066243688,jute
92,49,43,23.254816940370148,92.31482608448454,6.8657315963044026,159.27187539595226,jute
71,41,38,26.78502044213809,74.45106849208081,7.601643698502118,186.3325842751165,jute
102,63,34,22.025158046633884,86.32907907786088,6.899391736565529,154.25642716767845,jute
78,47,40,24.030439760281762,80.63668584778304,7.260332569381328,150.9585111031145,jute
54,62,31,27.665565129130975,82.33435067002438,6.791414109733781,166.43684483010284,jute
88,51,40,24.051077894061383,90.58656247365741,7.48292323791677,142.88942891141784,jute
82,30,40,27.311827197100758,77.73168915898063,5.7656702362459376,168.5644617639407,jute
57,57,26,25.045581512051726,85.72213281023393,6.4254277311436025,149.68121896739115,jute
82,43,33,25.082238277012422,66.83207872904319,6.649628541693715,187.86504737899472,jute
82,34,52,25.013234334929756,84.16403822247975,6.320174426923026,192.66846064333433,jute
97,46,30,26.820792863358616,67.31918843452463,6.37450970809377,156.8075801964258,jute
82,42,38,23.226522005196152,69.9765799253737,7.5135159774613305,164.1893077679186,jute
76,67,31,25.982040511775562,82.30324150923909,6.758001140312699,181.08705202646843,jute
86,52,47,25.28364758320472,81.53940590224724,7.194642942347518,195.51483450637593,jute
91,59,39,23.197988853998805,75.74890314508762,7.327791918225453,191.76095821453387,jute
91,47,38,24.057135472045527,78.39239890927186,6.757337151725884,187.5500178939712,jute
83,47,36,24.94192011253622,81.88894753224263,7.4434511226154445,141.98670898057807,jute
70,51,46,24.57152724781091,76.07704502028548,6.528962866471735,157.4660116234623,jute
75,41,47,28.576248819220368,76.36288222271736,5.8630841139875995,179.82442277317216,jute
79,44,42,27.52929889862814,84.57096081737708,5.895009572656131,161.60742251243397,jute
99,47,45,26.908551393665288,73.17384678646374,7.5278834467863565,172.73926654129087,jute
79,53,46,23.42025394639153,66.9504458644999,7.157982971684052,130.55794764072624,jute
82,42,35,24.04030140226792,88.45429651890102,6.425598864124194,183.15121676964287,jute
95,54,51,27.578458787941027,74.6714104862326,6.732478890129342,179.04968963093106,jute
62,43,33,23.058981138812122,92.00368317855357,5.721865823273984,169.46675549462546,jute
92,43,44,23.09138901786434,80.2973408730818,6.556884392310494,197.99766090987046,jute
80,41,47,22.138335484578032,77.24708681912168,6.445741156281216,159.4175317718648,jute
82,45,46,24.44564464990747,83.47829302774396,6.819379921982583,179.4119409828412,jute
57,51,32,26.069065901208845,75.8343121699968,7.089931284569958,179.9999924752009,jute
99,39,35,24.672036948659628,82.50908688168266,6.835577187282753,187.15618043217498,jute
66,50,38,25.897189790272762,87.43208773067491,6.376370278243384,177.70054016728784,jute
82,35,29,23.327747470507,70.44679431958305,6.968340727398949,184.7902704730608,jute
65,51,42,23.722467068819274,81.97107548686523,6.167428023750389,191.05227505745256,jute
97,59,34,25.963326157788625,83.88497800764826,5.9496238555617476,162.11309887815924,jute
58,62,26,27.23074458894978,78.19096905301407,6.829515125989844,131.14396070120142,jute
80,48,44,23.606562566478004,84.90714369025669,6.8407167604159325,180.2172537753875,jute
92,53,43,27.816051205028426,71.80863744219911,7.014688836749961,187.65552654487007,jute
74,37,43,24.320060428750228,70.22536423262859,6.548594825636097,204.54779179065093,jute
81,50,39,24.775898186970863,89.83016468847914,6.69703971075139,136.31814069611943,jute
69,44,43,25.58438251244019,79.73611418049882,6.599010554985942,194.5409825877914,jute
85,37,43,27.247997294291505,87.87399202159862,7.379268800419129,159.4448184610912,jute
75,43,33,26.988656631397305,76.99142456804869,5.891953889107571,177.8905851009298,jute
70,50,33,27.49823585427819,66.86125738863255,7.7519006421333705,198.88584053103722,jute
63,51,28,25.761926648686536,79.08191595090929,6.131139478092492,205.29020620524597,jute
83,53,41,27.23269604135714,85.30799787540029,7.110778348395803,153.7226783985492,jute
60,55,41,24.13971159544893,85.25758367321235,7.14866470746658,154.84146297825268,jute
